TF name,#Gain,#Loss,Percent_gain,Percent_loss,FC,log2FC,abs(log2FC),DBD_family,p_value_fisher,q_value_fisher,TF_binding
MAZ,1,29,0.0005699239721421162,0.016527795192121372,0.034482758620689655,-4.857980995127572,4.857980995127572,C2H2 ZF,6.415347065416128e-05,0.025853848673626997,LOF
PLAGL2,70,1575,0.03989467804994814,0.8976302561238331,0.044444444444444446,-4.491853096329675,4.491853096329675,C2H2 ZF,4.179013567552664e-216,1.6841424677237238e-213,LOF
ZNF148,7,138,0.003989467804994814,0.07864950815561204,0.050724637681159424,-4.3011695347205645,4.3011695347205645,C2H2 ZF,1.7913782605313175e-19,7.21925438994121e-17,LOF
MLXIP,6335,333,3.6104683635203063,0.18978468272332472,19.024024024024023,4.24975053695691,4.24975053695691,bHLH,0.0,0.0,GOF
WT1,18365,1072,10.466653748389964,0.6109584981363486,17.13152985074627,4.098582085161247,4.098582085161247,C2H2 ZF,0.0,0.0,GOF
ZFY,7,119,0.003989467804994814,0.06782095268491184,0.058823529411764705,-4.087462841250339,4.087462841250339,C2H2 ZF,4.188681205947334e-16,1.6880385259967756e-13,LOF
CREB3L2,3587,217,2.044317288073771,0.12367350195483923,16.52995391705069,4.047010797513045,4.047010797513045,bZIP,0.0,0.0,GOF
ARID3B,8089,572,4.610115010657578,0.3259965120652905,14.141608391608392,3.8218743088561857,3.8218743088561857,ARID/BRIGHT,0.0,0.0,GOF
CREBZF,3634,269,2.07110371476445,0.15330954850622927,13.509293680297398,3.7558803416774915,3.7558803416774915,bZIP,0.0,0.0,GOF
VEZF1,190,2240,0.10828555470700209,1.2766296975983404,0.08482142857142858,-3.5594274086140185,3.5594274086140185,C2H2 ZF,5.0675282024627425e-250,2.0422138655924853e-247,LOF
ARID5B,3279,284,1.8687807046539993,0.16185840808836102,11.545774647887324,3.529293066888379,3.529293066888379,ARID/BRIGHT,0.0,0.0,GOF
DMRT2,2719,242,1.549623280254414,0.13792160125839212,11.235537190082646,3.4899971987501655,3.4899971987501655,DM,1.8435440986571432e-297,7.429482717588287e-295,GOF
PLAGL1,1239,13713,0.7061358014840821,7.81536742998484,0.0903522205206738,-3.4682961321845895,3.4682961321845895,C2H2 ZF,0.0,0.0,LOF
ZNF770,22,243,0.012538327387126557,0.13849152523053423,0.09053497942386832,-3.4653808849684835,3.4653808849684835,C2H2 ZF,9.793191704554919e-28,3.9466562569356324e-25,LOF
HMGB3,20741,1893,11.820793106199632,1.078866079265026,10.956682514527206,3.453739137315181,3.453739137315181,HMG/Sox,0.0,0.0,GOF
FOXP1,4879,457,2.780659060081385,0.26045525526894714,10.676148796498905,3.4163194128679573,3.4163194128679573,Forkhead,0.0,0.0,GOF
DMRTA2,11058,1051,6.3022192839475215,0.5989900947213642,10.521408182683158,3.395255902389691,3.395255902389691,DM,0.0,0.0,GOF
SREBF1,1553,158,0.8850919287367065,0.09004798759845437,9.829113924050633,3.2970613662101984,3.2970613662101984,bHLH,5.0338277048412506e-161,2.028632565051024e-158,GOF
E4F1,334,39,0.19035460669546683,0.022227034913542533,8.564102564102564,3.0983020736118037,3.0983020736118037,C2H2 ZF,1.353030885841413e-33,5.452714469940894e-31,GOF
TFAP2D,267,2283,0.15216970056194504,1.3011364284004514,0.11695137976346912,-3.0960192125371475,3.0960192125371475,AP-2,2.7891398291019837e-220,1.1240233511280995e-217,LOF
MYPOP,7567,885,4.312614697199393,0.5043827153457728,8.550282485875707,3.0959720848218946,3.0959720848218946,Myb/SANT,0.0,0.0,GOF
POU5F1,4550,583,2.593154073246629,0.3322656757588538,7.804459691252144,2.9642987567729246,2.9642987567729246,Homeodomain; POU,0.0,0.0,GOF
PAX6,24063,3191,13.714080541655743,1.818627395105493,7.540896270761516,2.914736004732354,2.914736004732354,Homeodomain; Paired box,0.0,0.0,GOF
ZNF398,21,158,0.011968403414984442,0.09004798759845437,0.13291139240506328,-2.911463325398343,2.911463325398343,C2H2 ZF,1.4733273636763724e-15,5.93750927561578e-13,LOF
ZSCAN29,7767,1046,4.426599491627817,0.5961404748606536,7.425430210325048,2.892474614374326,2.892474614374326,C2H2 ZF,0.0,0.0,GOF
PBX4,5486,743,3.12660291117165,0.42345351130159237,7.383580080753701,2.884320506309681,2.884320506309681,Homeodomain,0.0,0.0,GOF
MYRF,2865,391,1.632832180187163,0.22284027310756746,7.327365728900256,2.873294626336915,2.873294626336915,Ndt80/PhoG,1.1828672800598927e-253,4.766955138641368e-251,GOF
DBX1,6225,873,3.5477767265846736,0.4975436276800675,7.130584192439863,2.834020278213366,2.834020278213366,Homeodomain,0.0,0.0,GOF
ZNF12,0,6,0.0,0.0034195438328526975,0.14285714285714285,-2.807354922057604,2.807354922057604,C2H2 ZF,0.18181818181818185,1.0,Neutral
TBX10,886,129,0.504952639317915,0.073520192406333,6.868217054263566,2.779935633131764,2.779935633131764,T-box,1.0505459662543267e-76,4.233700244004936e-74,GOF
TBP,26287,3879,14.98159145569981,2.210735087939269,6.776746584171178,2.760592823009589,2.760592823009589,TBP,0.0,0.0,GOF
NR2F2,2,13,0.0011398479442842324,0.007409011637847511,0.15384615384615385,-2.700439718141092,2.700439718141092,Nuclear receptor,0.050174912543728134,1.0,Neutral
TFDP1,2,13,0.0011398479442842324,0.007409011637847511,0.15384615384615385,-2.700439718141092,2.700439718141092,E2F,0.050174912543728134,1.0,Neutral
HOXB7,6819,1050,3.8863115660370906,0.598420170749222,6.494285714285715,2.699170856985519,2.699170856985519,Homeodomain,0.0,0.0,GOF
TFAP4,24,153,0.01367817533141079,0.08719836773774378,0.1568627450980392,-2.6724253419714956,2.6724253419714956,bHLH,8.688809116672385e-14,3.5015900740189715e-11,LOF
SETBP1,12227,1963,6.968460407381655,1.1187607573149743,6.228731533367295,2.6389383916848193,2.6389383916848193,AT hook,0.0,0.0,GOF
FOXK1,9616,1550,5.4803889161185895,0.8833821568202802,6.203870967741936,2.6331686805495855,2.6331686805495855,Forkhead,0.0,0.0,GOF
TCFEC,1172,189,0.6679508953505602,0.10771563073485997,6.201058201058201,2.632514430201175,2.632514430201175,Unknown,1.341572271347678e-94,5.4065362535311426e-92,GOF
KDM2A,2314,377,1.318804071536857,0.21486133749757783,6.137931034482759,2.6177524358388258,2.6177524358388258,CxxC,8.305976208414429e-184,3.347308411991015e-181,GOF
ZNF596,17,103,0.009688707526415976,0.05870216913063797,0.1650485436893204,-2.599037685932879,2.599037685932879,C2H2 ZF,3.1175471848706708e-09,1.2563715155028803e-06,LOF
TBPL2,29532,5125,16.830994745300977,2.920860357228346,5.762341463414634,2.5266551538991453,2.5266551538991453,TBP,0.0,0.0,GOF
ARID5A,16277,2847,9.276652494557226,1.622573548688605,5.717246224095539,2.5153204240187756,2.5153204240187756,ARID/BRIGHT,0.0,0.0,GOF
CBFB,3,17,0.0017097719164263488,0.009688707526415976,0.17647058823529413,-2.502500340529183,2.502500340529183,CBF/NF-Y,0.040742395024931176,1.0,Neutral
VENTX,9224,1744,5.25697871903888,0.9939474074158507,5.2889908256880735,2.4029924728748457,2.4029924728748457,Homeodomain,0.0,0.0,GOF
EGR2,1526,7774,0.8697039814888694,4.430588959432812,0.19629534345253408,-2.348902145504667,2.348902145504667,C2H2 ZF,0.0,0.0,LOF
POU6F1,5653,1173,3.221780214519383,0.6685208193227024,4.819266837169651,2.2688136836269086,2.2688136836269086,Homeodomain; POU,0.0,0.0,GOF
ZZZ3,4017,844,2.289384596094881,0.4810158324879461,4.759478672985782,2.2508035573382816,2.2508035573382816,Myb/SANT,5.855725874041469e-262,2.359857527238712e-259,GOF
SOX3,24977,5252,14.234991052193637,2.9932407016903944,4.755712109672506,2.2496613831830374,2.2496613831830374,HMG/Sox,0.0,0.0,GOF
DBX2,24320,5132,13.860551002496267,2.9248498250333403,4.7388932190179265,2.2445501532412653,2.2445501532412653,Homeodomain,0.0,0.0,GOF
BCL6,4534,960,2.584035289692355,0.5471270132564315,4.722916666666666,2.239678080132267,2.239678080132267,C2H2 ZF,2.437083585346992e-293,9.821446848948377e-291,GOF
HDX,4757,1027,2.711128335480047,0.5853119193899534,4.631937682570594,2.2116158436442594,2.2116158436442594,Homeodomain,1.493144283080611e-302,6.017371460814862e-300,GOF
FOXC1,13038,2822,7.430668748788912,1.608325449385052,4.620127569099929,2.207932687305175,2.207932687305175,Forkhead,0.0,0.0,GOF
SNAI2,19546,4368,11.139733959489805,2.489427910316764,4.4748168498168495,2.161828635389578,2.161828635389578,C2H2 ZF,0.0,0.0,GOF
DNMT3A,38159,8533,21.747728852971015,4.863161254288678,4.471932497363178,2.160898411245863,2.160898411245863,GATA,0.0,0.0,GOF
SOX1,26064,5942,14.854498409912118,3.3864882424684546,4.386401884887244,2.1330379986901034,2.1330379986901034,HMG/Sox,0.0,0.0,GOF
DMRT1,16389,3737,9.340483979437144,2.1298058838950884,4.385603425207385,2.132775360038406,2.132775360038406,DM,0.0,0.0,GOF
CRAMP1L,370,85,0.210871869692583,0.04844353763207988,4.352941176470588,2.12199052437861,2.12199052437861,Myb/SANT,9.624699961386116e-24,3.878754084438605e-21,GOF
FOXO3,16020,3694,9.130182033716702,2.1052991530929774,4.33676231727125,2.1166183763136344,2.1166183763136344,Forkhead,0.0,0.0,GOF
HLX,18922,4371,10.784101400873123,2.49113768223319,4.328986501944635,2.114029302142345,2.114029302142345,Homeodomain,0.0,0.0,GOF
ZNF394,215,50,0.122533654010555,0.02849619860710581,4.3,2.1043366598147357,2.1043366598147357,C2H2 ZF,3.18233063201111e-14,1.2824792447004772e-11,GOF
ZHX1,1997,477,1.1381381723678061,0.2718537347117895,4.186582809224318,2.065773161438461,2.065773161438461,Homeodomain,8.369430034666669e-117,3.3728803039706676e-114,GOF
HOXC6,8849,2119,5.043257229485587,1.2076688969691443,4.17602642756017,2.062130841886092,2.062130841886092,Homeodomain,0.0,0.0,GOF
ZBTB8A,14,58,0.007978935609989628,0.033055590384242745,0.2413793103448276,-2.050626073069968,2.050626073069968,C2H2 ZF,0.00020267650403691273,0.08167863112687583,Neutral
PAX7,330,80,0.18807491080689837,0.0455939177713693,4.125,2.0443941193584534,2.0443941193584534,Homeodomain; Paired box,3.3440666390609194e-20,1.3476588555415505e-17,GOF
ZNF426,280,68,0.15957871219979256,0.038754830105663905,4.117647058823529,2.041820175694627,2.041820175694627,C2H2 ZF,2.652617812785693e-17,1.0690049785526343e-14,GOF
POU3F4,14391,3537,8.201775883097195,2.015821089466665,4.068702290076335,2.0245687212217254,2.0245687212217254,Homeodomain; POU,0.0,0.0,GOF
XBP1,2956,732,1.6846952616520956,0.4171843476080291,4.038251366120218,2.0137307158621085,2.0137307158621085,bZIP,3.7787767661440364e-166,1.5228470367560465e-163,GOF
HOXB13,15887,3944,9.054382145421801,2.2477801461285063,4.028144016227181,2.0101152642241766,2.0101152642241766,Homeodomain,0.0,0.0,GOF
ZNF624,4,1,0.002279695888568465,0.0005699239721421162,4.0,2.0,2.0,C2H2 ZF,0.5238095238095237,1.0,Neutral
AFF1,1,4,0.0005699239721421162,0.002279695888568465,0.25,-2.0,2.0,Unknown,0.523809523809524,1.0,Neutral
NFE2L2,1,4,0.0005699239721421162,0.002279695888568465,0.25,-2.0,2.0,bZIP,0.523809523809524,1.0,Neutral
SP1,3,12,0.0017097719164263488,0.006839087665705395,0.25,-2.0,2.0,C2H2 ZF,0.128135932033983,1.0,Neutral
ZNF76,3,0,0.0017097719164263488,0.0,4.0,2.0,2.0,C2H2 ZF,0.4000000000000001,1.0,Neutral
RETN,37779,9461,21.53115774355701,5.392050700436561,3.9931296903075784,1.997519929102229,1.997519929102229,Unknown,0.0,0.0,GOF
ARID3C,28220,7076,16.08325449385052,4.032782026877615,3.988128886376484,1.9957120347941681,1.9957120347941681,ARID/BRIGHT,0.0,0.0,GOF
NRF1,4257,1076,2.4261663494089887,0.6132381940249171,3.9563197026022303,1.9841590122250834,1.9841590122250834,bZIP,9.000974418036015e-234,3.627392690468514e-231,GOF
SP2,59,15,0.03362551435638486,0.008548859582131743,3.933333333333333,1.9757524537533226,1.9757524537533226,C2H2 ZF,0.00026033833206928617,0.10491634782392233,Neutral
TFAP2A,299,1165,0.17040726767049275,0.6639614275455654,0.25665236051502144,-1.9621125653435376,1.9621125653435376,AP-2,3.804380205856128e-64,1.5331652229600195e-61,LOF
SP3,8,30,0.00455939177713693,0.017097719164263486,0.26666666666666666,-1.9068905956085185,1.9068905956085185,C2H2 ZF,0.01576658527634488,1.0,Neutral
TIGD1,2929,795,1.6693073144042585,0.45308955785298244,3.6842767295597483,1.881381427707649,1.881381427707649,CENPB,1.0339320487853822e-149,4.1667461566050905e-147,GOF
TIGD2,6006,1633,3.42296337668555,0.9306858465080758,3.677893447642376,1.878879683995455,1.878879683995455,CENPB,1.213383600262277e-304,4.889935909056977e-302,GOF
DBP,2232,607,1.2720703058212035,0.34594385109026454,3.6771004942339376,1.8785686055735056,1.8785686055735056,bZIP,2.229527914796606e-114,8.984997496630322e-112,GOF
TLX2,11231,3059,6.400816131128107,1.7433974307827336,3.6714612618502778,1.8763543779568963,1.8763543779568963,Homeodomain,0.0,0.0,GOF
PBX3,11,3,0.006269163693563278,0.0017097719164263488,3.6666666666666665,1.874469117916141,1.874469117916141,Homeodomain,0.2364607170099161,1.0,Neutral
SOX2,26223,7189,14.945116321482715,4.097183435729674,3.6476561413270274,1.8669697353732655,1.8669697353732655,HMG/Sox,0.0,0.0,GOF
EGR1,1114,4023,0.6348953049663175,2.2928041399277337,0.27690778026348495,-1.8525225052855985,1.8525225052855985,C2H2 ZF,1.2370921100245407e-200,4.985481203398899e-198,LOF
FOXA3,11548,3225,6.581482030297158,1.8380048101583248,3.5807751937984498,1.8402719470380031,1.8402719470380031,Forkhead,0.0,0.0,GOF
HMGA2,608,171,0.34651377506240666,0.09745699923630188,3.5555555555555554,1.8300749985576876,1.8300749985576876,AT hook,3.2692893877821448e-31,1.3175236232762044e-28,GOF
HOXD13,32995,9359,18.804641460829124,5.333918455278066,3.5254834918260496,1.8178211251503398,1.8178211251503398,Homeodomain,0.0,0.0,GOF
CUX2,16837,4802,9.595809918956812,2.736774914226442,3.506247396917951,1.809927794646933,1.809927794646933,CUT; Homeodomain,0.0,0.0,GOF
SP4,7,24,0.003989467804994814,0.01367817533141079,0.2916666666666667,-1.777607578663552,1.777607578663552,C2H2 ZF,0.03436517849625898,1.0,Neutral
KLF12,2259,659,1.2874582530690406,0.3755798976416546,3.4279210925644916,1.7773339003850326,1.7773339003850326,C2H2 ZF,7.686434223540571e-107,3.09763299208685e-104,GOF
IRX4,15981,4677,9.10795499880316,2.6655344177086775,3.4169339320076975,1.772702352863365,1.772702352863365,Homeodomain,0.0,0.0,GOF
FOXB1,1354,400,0.7716770582804254,0.22796958885684648,3.385,1.759155833800272,1.759155833800272,Forkhead,9.555948952930354e-64,3.851047428030933e-61,GOF
CUX1,23845,7101,13.589837115728761,4.047030126181167,3.3579777496127305,1.7475926708259488,1.7475926708259488,CUT; Homeodomain,0.0,0.0,GOF
HOXA2,6603,1967,3.7632079880543934,1.1210404532035427,3.356888662938485,1.7471246883341833,1.7471246883341833,Homeodomain,2.904441364928704e-301,1.1704898700662677e-298,GOF
ZNF558,10,3,0.005699239721421162,0.0017097719164263488,3.3333333333333335,1.7369655941662063,1.7369655941662063,C2H2 ZF,0.2261946426167721,1.0,Neutral
HMG20B,31236,9452,17.802145193831144,5.386921384687283,3.30469741853576,1.7245181831514216,1.7245181831514216,HMG/Sox,0.0,0.0,GOF
GFI1,13888,4204,7.9151041251097105,2.395960378885457,3.303520456707897,1.7240042784823009,1.7240042784823009,C2H2 ZF,0.0,0.0,GOF
ZSCAN4,21,69,0.011968403414984442,0.03932475407780602,0.30434782608695654,-1.7162070339994087,1.7162070339994087,C2H2 ZF,0.0003390039977186223,0.13661861108060477,Neutral
HHEX,27722,8485,15.799432355723747,4.835804903625856,3.267177371832646,1.7080447793909512,1.7080447793909512,Homeodomain,0.0,0.0,GOF
PAX3,31014,9533,17.675622072015592,5.433085226430794,3.2533305360327285,1.7019174065997578,1.7019174065997578,Homeodomain; Paired box,0.0,0.0,GOF
ARID4B,20,64,0.011398479442842325,0.03647513421709544,0.3125,-1.6780719051126376,1.6780719051126376,ARID/BRIGHT,0.0007235044968847239,0.2915723122445437,Neutral
POU4F3,32882,10344,18.740240051977068,5.89529356783805,3.1788476411446247,1.6685038712627496,1.6685038712627496,Homeodomain; POU,0.0,0.0,GOF
LOC100168299,24101,7593,13.735737652597143,4.327432720475088,3.1741077308046886,1.6663510947956794,1.6663510947956794,Unknown,0.0,0.0,GOF
PROP1,46586,14719,26.550478166212628,8.38871094595981,3.1650247978802906,1.6622168031729747,1.6622168031729747,Homeodomain,0.0,0.0,GOF
TEAD3,719,228,0.40977533597018156,0.1299426656484025,3.1535087719298245,1.656957946274556,1.656957946274556,TEA,7.166697104811466e-32,2.8881789332390207e-29,GOF
DNAJC21,890,2794,0.5072323352064835,1.5923675781650728,0.3185397279885469,-1.650454779555703,1.650454779555703,Myb/SANT,2.9201334311999167e-118,1.1768137727735663e-115,LOF
TIGD6,1383,443,0.7882048534725468,0.2524763196589575,3.1218961625282167,1.6424225525954759,1.6424225525954759,CENPB,6.052007900496058e-59,2.438959183899911e-56,GOF
