TF name,#Gain,#Loss,Percent_gain,Percent_loss,FC,log2FC,abs(log2FC),DBD_family,p_value_fisher,q_value_fisher,TF_binding
AHCTF1,4821,0,26.020077720207254,0.0,4822.0,12.235415935602527,12.235415935602527,AT hook,0.0,0.0,GOF
ARID3C,3470,2,18.728411053540587,0.01079447322970639,1735.0,10.760719947465624,10.760719947465624,ARID/BRIGHT,0.0,0.0,GOF
DNMT3A,6508,7,35.12521588946459,0.037780656303972364,929.7142857142857,9.860643613614924,9.860643613614924,GATA,0.0,0.0,GOF
TBPL2,4881,6,26.343911917098445,0.03238341968911917,813.5,9.667998535672528,9.667998535672528,TBP,0.0,0.0,GOF
TBP,4687,8,25.296848013816927,0.04317789291882556,585.875,9.194449079479025,9.194449079479025,TBP,0.0,0.0,GOF
ARID5A,2166,4,11.69041450777202,0.02158894645941278,541.5,9.080817527608327,9.080817527608327,ARID/BRIGHT,0.0,0.0,GOF
ARID5B,322,0,1.737910189982729,0.0,323.0,8.335390354693924,8.335390354693924,ARID/BRIGHT,1.1055341973173049e-60,4.4553028151887384e-58,GOF
DBX1,871,3,4.700993091537133,0.016191709844559584,290.3333333333333,8.181566407877709,8.181566407877709,Homeodomain,1.645574546905849e-157,6.631665424030572e-155,GOF
HLX,2471,12,13.336571675302245,0.06476683937823834,205.91666666666666,7.685916794607628,7.685916794607628,Homeodomain,0.0,0.0,GOF
SEBOX,147,1,0.7933937823834197,0.005397236614853195,147.0,7.199672344836364,7.199672344836364,Homeodomain,2.2611429215277967e-26,9.11240597375702e-24,GOF
SETBP1,1864,13,10.060449050086357,0.07016407599309153,143.3846153846154,7.163746426513188,7.163746426513188,AT hook,0.0,0.0,GOF
DMRT2,371,3,2.0023747841105353,0.016191709844559584,123.66666666666667,6.950312875899647,6.950312875899647,DM,6.662459171678752e-65,2.684971046186537e-62,GOF
HMGB3,2682,22,14.47538860103627,0.1187392055267703,121.9090909090909,6.929661903267177,6.929661903267177,HMG/Sox,0.0,0.0,GOF
