TF name,#Gain,#Loss,Percent_gain,Percent_loss,FC,log2FC,abs(log2FC),DBD_family,p_value_fisher,q_value_fisher,TF_binding
ZNF549,7,85,0.0015146302463005157,0.01839193870507769,0.08235294117647059,-3.6020360140800975,3.6020360140800975,C2H2 ZF,1.2692592514634271e-10,5.1151147833976116e-08,LOF
PBX3,2,22,0.00043275149894300447,0.0047602664883730494,0.09090909090909091,-3.4594316186372973,3.4594316186372973,Homeodomain,0.0033513630935819902,1.0,Neutral
ZBTB11,419,51,0.09066143902855943,0.011035163223046613,8.215686274509803,3.0383810917278558,3.0383810917278558,C2H2 ZF,9.707106448856168e-41,3.9119638988890356e-38,GOF
ARID4A,263,34,0.05690682211100509,0.007356775482031076,7.735294117647059,2.951456148041963,2.951456148041963,ARID/BRIGHT,2.0868028526212607e-25,8.409815496063681e-23,GOF
ZNF574,544,77,0.11770840771249722,0.016660932709305673,7.064935064935065,2.820676300555438,2.820676300555438,C2H2 ZF,1.6834383716210313e-48,6.784256637632756e-46,GOF
GABPA,963,137,0.20836984674105666,0.029643477677595807,7.029197080291971,2.8133599048829327,2.8133599048829327,Ets,3.1898581300794586e-84,1.285512826422022e-81,GOF
ARID4B,702,109,0.15189577612899458,0.023584956692393744,6.440366972477064,2.6871428955276344,2.6871428955276344,ARID/BRIGHT,9.970015010569479e-59,4.0179160492595e-56,GOF
CREM,733,121,0.15860342436261113,0.02618146568605177,6.0578512396694215,2.5988061508592173,2.5988061508592173,bZIP,1.076400491556116e-58,4.337893980971148e-56,GOF
DMBX1,1,6,0.00021637574947150224,0.0012982544968290135,0.16666666666666666,-2.584962500721156,2.584962500721156,Homeodomain,0.26573426573426573,1.0,Neutral
NR2C1,36,6,0.00778952698097408,0.0012982544968290135,6.0,2.584962500721156,2.584962500721156,Nuclear receptor,0.0008827726601037156,0.3557573820217974,Neutral
ELF1,920,156,0.19906568951378206,0.033754616917554346,5.897435897435898,2.560087832082127,2.560087832082127,Ets,5.649786117503895e-72,2.2768638053540696e-69,GOF
HOXA3,512,90,0.11078438372940914,0.0194738174524352,5.688888888888889,2.5081469036703252,2.5081469036703252,Homeodomain,1.1070762274709501e-39,4.461517196707929e-37,GOF
OVOL1,696,123,0.15059752163216555,0.026614217184994775,5.658536585365853,2.5004289905094885,2.5004289905094885,C2H2 ZF,2.094333083947058e-53,8.440162328306645e-51,GOF
KDM2B,47871,8779,10.358123502950283,1.899562704610318,5.452898963435471,2.447023424061437,2.447023424061437,CxxC,0.0,0.0,GOF
KMT2A,57729,10623,12.491155641240352,2.2985595866357684,5.434340581756566,2.442104985179641,2.442104985179641,CxxC; AT hook,0.0,0.0,GOF
ZNF329,16,3,0.0034620119915440358,0.0006491272484145067,5.333333333333333,2.415037499278844,2.415037499278844,C2H2 ZF,0.038199171680817955,1.0,Neutral
FBXL19,68318,12921,14.782358452394089,2.79579105892128,5.2873616593142945,2.4025480114652704,2.4025480114652704,CxxC,0.0,0.0,GOF
NR2C2,389,75,0.08417016654441437,0.016228181210362666,5.1866666666666665,2.374807654490311,2.374807654490311,Nuclear receptor,1.648372214081601e-28,6.642940022748852e-26,GOF
E2F1,143,28,0.030941732174424818,0.006058520985202063,5.107142857142857,2.3525164147207853,2.3525164147207853,E2F,2.976170047781381e-11,1.1993965292558966e-08,GOF
E2F8,56,11,0.012117041970404125,0.0023801332441865247,5.090909090909091,2.347923303420307,2.347923303420307,E2F,4.397600113923428e-05,0.017722328459111415,GOF
ATF1,99,20,0.021421199197678722,0.004327514989430045,4.95,2.3074285251922473,2.3074285251922473,bZIP,5.473786882386451e-08,2.20593611360174e-05,GOF
GABPB1,1494,335,0.32326536971042436,0.07248587607295325,4.459701492537313,2.1569471474441024,2.1569471474441024,Ets,3.5008385192014057e-93,1.4108379232381664e-90,GOF
GMEB1,27744,6224,6.003128793337358,1.3467226647106298,4.4575835475578405,2.156261838235643,2.156261838235643,SAND,0.0,0.0,GOF
DNMT1,24183,5530,5.232614749469339,1.1965578945774074,4.373056057866185,2.1286418423334093,2.1286418423334093,CxxC,0.0,0.0,GOF
ZHX1,8100,1904,1.752643570719168,0.41197942699374024,4.254201680672269,2.088888429351406,2.088888429351406,Homeodomain,0.0,0.0,GOF
ZNF687,262,62,0.056690446361533586,0.013415296467233138,4.225806451612903,2.079226691150575,2.079226691150575,C2H2 ZF,1.201513336352026e-16,4.842098745498664e-14,GOF
ZNF623,18,75,0.00389476349048704,0.016228181210362666,0.24,-2.0588936890535687,2.0588936890535687,C2H2 ZF,1.322344829784712e-05,0.00532904966403239,LOF
ZBTB40,945,227,0.20447508325056962,0.049117295130031005,4.1629955947136565,2.05762203181752,2.05762203181752,C2H2 ZF,8.463031783476824e-56,3.4106018087411603e-53,GOF
ZBTB12,4,1,0.0008655029978860089,0.00021637574947150224,4.0,2.0,2.0,C2H2 ZF,0.5238095238095237,1.0,Neutral
NAIF1,22781,5830,4.929255948710292,1.261470619418858,3.9075471698113207,1.9662632887699503,1.9662632887699503,MADF,0.0,0.0,GOF
TET1,44497,11571,9.628071724233434,2.5036837971347525,3.8455621813153575,1.943194520660146,1.943194520660146,CxxC,0.0,0.0,GOF
PHF1,8535,2344,1.8467670217392715,0.5071847567612012,3.641211604095563,1.8644185834928526,1.8644185834928526,CxxC,0.0,0.0,GOF
KDM2A,11786,3257,2.550204583271125,0.7047358160286827,3.6186674854160272,1.8554585464557036,1.8554585464557036,CxxC,0.0,0.0,GOF
