TF name,#Gain,#Loss,Percent_gain,Percent_loss,FC,log2FC,abs(log2FC),DBD_family,p_value_fisher,q_value_fisher,TF_binding
JUN,191,1,0.1639259844141577,0.000858251227299255,191.0,7.577428828035749,7.577428828035749,bZIP,1.6575848164143523e-34,6.68006681014984e-32,GOF
ZBTB8A,6,761,0.00514950736379553,0.6531291839747331,0.00788436268068331,-6.9867901427823895,6.9867901427823895,C2H2 ZF,1.0616510640327899e-132,4.278453788052143e-130,LOF
SP2,47,1,0.04033780768306499,0.000858251227299255,47.0,5.554588851677638,5.554588851677638,C2H2 ZF,4.200560707892624e-08,1.6928259652807276e-05,GOF
FOSL2,290,7,0.24889285591678395,0.006007758591094785,41.42857142857143,5.372554167957331,5.372554167957331,bZIP,7.102771670296143e-46,2.8624169831293456e-43,GOF
ARID3B,2706,66,2.322427821071784,0.056644581001750835,41.0,5.357552004618084,5.357552004618084,ARID/BRIGHT,0.0,0.0,GOF
ZNF770,8,305,0.00686600981839404,0.2617666243262728,0.02622950819672131,-5.252665432450248,5.252665432450248,C2H2 ZF,1.3951253765749187e-47,5.622355267596922e-45,LOF
JUND,393,11,0.33729273232860724,0.009440763500291806,35.72727272727273,5.158953883621309,5.158953883621309,bZIP,4.2492679289436365e-60,1.7124549753642856e-57,GOF
SP1,6,188,0.00514950736379553,0.16135123073225996,0.031914893617021274,-4.9696263509564815,4.9696263509564815,C2H2 ZF,1.3579878494764574e-28,5.472691033390123e-26,LOF
DRAP1,1,30,0.000858251227299255,0.02574753681897765,0.03333333333333333,-4.906890595608519,4.906890595608519,Unknown,2.5909971009355745e-05,0.010441718316770366,LOF
DMRTA2,7316,247,6.27896597892135,0.211988053142916,29.619433198380566,4.888472128164039,4.888472128164039,DM,0.0,0.0,GOF
ZNF148,3,82,0.002574753681897765,0.07037660063853891,0.036585365853658534,-4.772589503896928,4.772589503896928,C2H2 ZF,7.750595886637219e-13,3.1234901423147995e-10,LOF
FOXP1,1650,64,1.4161145250437708,0.05492807854715232,25.78125,4.688250309133178,4.688250309133178,Forkhead,2.403971740769332e-233,9.688006115300408e-231,GOF
TFAP2D,70,1610,0.060077585910947855,1.3817844759518005,0.043478260869565216,-4.523561956057013,4.523561956057013,AP-2,7.847330336887184e-222,3.1624741257655354e-219,LOF
TBX10,1129,51,0.9689656356208589,0.04377081259226201,22.137254901960784,4.468404428801505,4.468404428801505,T-box,1.578459594190052e-154,6.36119216458591e-152,GOF
ARID5B,804,37,0.6900339867486011,0.03175529541007244,21.72972972972973,4.441598325549979,4.441598325549979,ARID/BRIGHT,3.9676466087283964e-110,1.5989615833175436e-107,GOF
ZSCAN4,13,274,0.011157265954890316,0.23516083627999587,0.04744525547445255,-4.397592364819435,4.397592364819435,C2H2 ZF,3.917471392847418e-38,1.5787409713175096e-35,LOF
ZBTB2,12,250,0.01029901472759106,0.21456280682481377,0.048,-4.380821783940931,4.380821783940931,C2H2 ZF,1.3684067470383076e-34,5.51467919056438e-32,LOF
SP4,15,260,0.012873768409488826,0.2231453190978063,0.057692307692307696,-4.115477217419936,4.115477217419936,C2H2 ZF,1.969219326633257e-34,7.935953886332025e-32,LOF
MAZ,0,16,0.0,0.01373201963678808,0.058823529411764705,-4.087462841250339,4.087462841250339,C2H2 ZF,0.0024471635150166856,0.9862068965517243,Neutral
ZBTB14,0,16,0.0,0.01373201963678808,0.058823529411764705,-4.087462841250339,4.087462841250339,C2H2 ZF,0.0024471635150166856,0.9862068965517243,Neutral
HMGB3,9396,586,8.064128531703801,0.5029352191973635,16.034129692832764,4.003074143589949,4.003074143589949,HMG/Sox,0.0,0.0,GOF
ZBTB26,3,47,0.002574753681897765,0.04033780768306499,0.06382978723404255,-3.969626350956481,3.969626350956481,C2H2 ZF,1.0530642124696915e-06,0.0004243848776252857,LOF
PLAGL2,77,1172,0.06608534450204263,1.005870438394727,0.06569965870307168,-3.9279703137273465,3.9279703137273465,C2H2 ZF,2.1497786180882843e-144,8.663607830895786e-142,LOF
MYRF,988,66,0.847952212571664,0.056644581001750835,14.969696969696969,3.903973112226224,3.903973112226224,Ndt80/PhoG,4.141099780432077e-121,1.6688632115141272e-118,GOF
TRIM22,0,13,0.0,0.011157265954890316,0.07142857142857142,-3.807354922057604,3.807354922057604,Unknown,0.0052173913043478265,1.0,Neutral
POU6F1,1910,142,1.639259844141577,0.12187167427649422,13.450704225352112,3.749609803418429,3.749609803418429,Homeodomain; POU,2.4285485118554804e-224,9.787050502777586e-222,GOF
WT1,12671,962,10.87490130110886,0.8256376806618834,13.171517671517671,3.7193496827767074,3.7193496827767074,C2H2 ZF,0.0,0.0,GOF
FOS,328,26,0.28150640255415565,0.02231453190978063,12.615384615384615,3.6571122864769916,3.6571122864769916,bZIP,1.0664427329464139e-38,4.297764213774048e-36,GOF
PBX4,4898,390,4.203714511311751,0.3347179786467095,12.558974358974359,3.6506467448143676,3.6506467448143676,Homeodomain,0.0,0.0,GOF
PAX6,15251,1257,13.089189467540939,1.0788217927151635,12.13285600636436,3.6008472876563657,3.6008472876563657,Homeodomain; Paired box,0.0,0.0,GOF
HMG20A,12,1,0.01029901472759106,0.000858251227299255,12.0,3.584962500721156,3.584962500721156,HMG/Sox,0.030205949656750566,1.0,Neutral
E2F4,723,8111,0.6205156373373614,6.961275704624257,0.08913820737270374,-3.4878122420675446,3.4878122420675446,E2F,0.0,0.0,LOF
HOXB7,2572,234,2.207422156613684,0.2008307871880257,10.991452991452991,3.458310207744543,3.458310207744543,Homeodomain,1.0274100812471681e-278,4.140462627426088e-276,GOF
