TF name,#Gain,#Loss,Percent_gain,Percent_loss,FC,log2FC,abs(log2FC),DBD_family,p_value_fisher,q_value_fisher,TF_binding
ARID4B,54,7,0.20870371801808765,0.02705418566901136,7.714285714285714,2.9475325801058645,2.9475325801058645,ARID/BRIGHT,4.032682292536411e-06,0.0016251709638921735,GOF
PAXIP1,73,10,0.2821365076911185,0.038648836670016236,7.3,2.867896463992655,2.867896463992655,Homeodomain; Paired box,1.064771958586923e-07,4.2910309931053e-05,GOF
AHCTF1,564,4106,2.1797943881889155,15.869212336708665,0.13735996103263517,-2.8639665597098083,2.8639665597098083,AT hook,0.0,0.0,LOF
NKX2-4,630,4465,2.4348767102110225,17.256705573162247,0.14109742441209405,-2.8252364416213065,2.8252364416213065,Homeodomain,0.0,0.0,LOF
NFYB,0,6,0.0,0.023189302002009738,0.14285714285714285,-2.807354922057604,2.807354922057604,CBF/NF-Y,0.18181818181818185,1.0,Neutral
ST18,1072,7456,4.1431552910257405,28.816572621164102,0.14377682403433475,-2.7980969541965077,2.7980969541965077,C2H2 ZF,0.0,0.0,LOF
ZBTB1,291,44,1.1246811470974725,0.17005488134807142,6.613636363636363,2.7254437242709866,2.7254437242709866,C2H2 ZF,1.3107874944334178e-25,5.2824736025666733e-23,GOF
TWIST2,936,146,3.6175311123135194,0.564273015382237,6.410958904109589,2.680540160703387,2.680540160703387,bHLH,2.2379778901883515e-77,9.019050897459056e-75,GOF
DNMT3A,792,5013,3.0609878642652855,19.374661822679137,0.15798922800718132,-2.6621018987027347,2.6621018987027347,GATA,0.0,0.0,LOF
ZFY,25,4,0.09662209167504059,0.015459534668006493,6.25,2.643856189774725,2.643856189774725,C2H2 ZF,0.004459294393585352,1.0,Neutral
EGR2,1775,287,6.860168508927881,1.1092216124294658,6.184668989547038,2.628696382603719,2.628696382603719,C2H2 ZF,5.731103539619135e-142,2.3096347264665116e-139,GOF
ZNF652,3,18,0.011594651001004869,0.06956790600602922,0.16666666666666666,-2.584962500721156,2.584962500721156,C2H2 ZF,0.020250655712822353,1.0,Neutral
CBFB,5,0,0.019324418335008118,0.0,6.0,2.584962500721156,2.584962500721156,CBF/NF-Y,0.16666666666666666,1.0,Neutral
CREB1,296,52,1.1440055654324806,0.2009739506840844,5.6923076923076925,2.5090136474878575,2.5090136474878575,bZIP,1.7166168172582518e-23,6.917965773550754e-21,GOF
EGR1,872,157,3.3701785576254153,0.6067867357192549,5.554140127388535,2.4735635758852994,2.4735635758852994,C2H2 ZF,1.263852058477775e-65,5.093323795665433e-63,GOF
LIN54,593,3287,2.2918760145319625,12.703872613434335,0.18040766656525709,-2.4706674465343066,2.4706674465343066,TCR/CxC,4.660763309110731e-242,1.8782876135716245e-239,LOF
TBP,724,3785,2.798175774909175,14.628584679601143,0.19128137384412153,-2.3862316977898885,2.3862316977898885,TBP,1.613107370009195e-266,6.500822701137057e-264,LOF
SPIC,162,813,0.626111154054263,3.1421504212723197,0.1992619926199262,-2.327261539190403,2.327261539190403,Ets,8.870764498715212e-57,3.57491809298223e-54,LOF
ZNF394,1,5,0.003864883667001623,0.019324418335008118,0.2,-2.321928094887362,2.321928094887362,C2H2 ZF,0.5454545454545454,1.0,Neutral
SP3,4,0,0.015459534668006493,0.0,5.0,2.321928094887362,2.321928094887362,C2H2 ZF,0.42857142857142855,1.0,Neutral
ZNF134,1,5,0.003864883667001623,0.019324418335008118,0.2,-2.321928094887362,2.321928094887362,C2H2 ZF,0.5454545454545454,1.0,Neutral
JUN,1,5,0.003864883667001623,0.019324418335008118,0.2,-2.321928094887362,2.321928094887362,bZIP,0.5454545454545454,1.0,Neutral
SP2,0,4,0.0,0.015459534668006493,0.2,-2.321928094887362,2.321928094887362,C2H2 ZF,0.4285714285714286,1.0,Neutral
NKX2-5,1099,5468,4.247507150034784,21.133183891164876,0.20098756400877835,-2.314821856656829,2.314821856656829,Homeodomain,0.0,0.0,LOF
HOXC5,237,1175,0.9159774290793847,4.541238308726907,0.20170212765957446,-2.3097017925541032,2.3097017925541032,Homeodomain,2.1668538352083164e-80,8.732420955889515e-78,LOF
ZBTB44,423,87,1.6348457911416867,0.33624487902914124,4.862068965517241,2.2815703572712214,2.2815703572712214,C2H2 ZF,2.1926224353642735e-29,8.836268414518022e-27,GOF
ELF3,588,2844,2.2725515961969545,10.991729148952617,0.20675105485232068,-2.274033404783051,2.274033404783051,Ets; AT hook,2.091870068844622e-188,8.430236377443827e-186,LOF
OTP,543,2587,2.0986318311818812,9.9984540465332,0.20989563200618477,-2.252255950880379,2.252255950880379,Homeodomain,2.2354171177477118e-169,9.008730984523278e-167,LOF
CEBPG,19,4,0.07343278967303084,0.015459534668006493,4.75,2.2479275134435857,2.2479275134435857,bZIP,0.028678066022768053,1.0,Neutral
DBX1,109,512,0.4212723197031769,1.978820437504831,0.212890625,-2.2318156752230736,2.2318156752230736,Homeodomain,1.8510680125162442e-34,7.459804090440464e-32,LOF
TCF3,789,168,3.0493932132642807,0.6493004560562727,4.696428571428571,2.2315640672346984,2.2315640672346984,bHLH,2.9446931980070995e-52,1.1867113587968612e-49,GOF
DNMT1,1305,278,5.043673185437118,1.0744376594264513,4.694244604316546,2.2308930187337395,2.2308930187337395,CxxC,2.5306436850758897e-85,1.0198494050855835e-82,GOF
PHOX2B,2054,438,7.938471052021334,1.692819046146711,4.689497716894977,2.2294334067170216,2.2294334067170216,Homeodomain,4.988738283446773e-133,2.0104615282290492e-130,GOF
BCL6,162,754,0.626111154054263,2.914122284919224,0.21485411140583555,-2.2185707103840397,2.2185707103840397,C2H2 ZF,1.733214836480114e-49,6.984855791014859e-47,LOF
NKX2-6,740,3441,2.8600139135812013,13.299064698152586,0.21505376344086022,-2.217230716220669,2.217230716220669,Homeodomain,3.073436434603869e-220,1.2385948831453592e-217,LOF
ZSCAN10,53,235,0.20483883435108602,0.9082476617453815,0.225531914893617,-2.1485964920018006,2.1485964920018006,C2H2 ZF,1.106536367072086e-15,4.4593415593005066e-13,LOF
GCN4,666,152,2.574012522223081,0.5874623173842467,4.381578947368421,2.1314508536276766,2.1314508536276766,Unknown,1.1975429663728361e-41,4.8260981544825294e-39,GOF
HOXC6,173,740,0.6686248743912808,2.8600139135812013,0.23378378378378378,-2.0967532328795877,2.0967532328795877,Homeodomain,2.873650560869352e-45,1.1580811760303489e-42,LOF
CXXC4,5799,1390,22.412460384942413,5.372188297132256,4.1719424460431656,2.0607192553215223,2.0607192553215223,CxxC,0.0,0.0,GOF
ARID5A,386,1599,1.4918450954626266,6.179948983535596,0.241400875547217,-2.0504971862122514,2.0504971862122514,ARID/BRIGHT,4.804847759358752e-93,1.9363536470215769e-90,LOF
E2F4,610,148,2.35757903687099,0.5720027827162403,4.121621621621622,2.0432120668212987,2.0432120668212987,E2F,3.434899327678102e-36,1.384264429054275e-33,GOF
LHX9,1035,4226,4.00015459534668,16.33299837674886,0.24491244675816376,-2.029661999548253,2.029661999548253,Homeodomain,1.674516195109328e-239,6.748300266290592e-237,LOF
GFI1,313,1269,1.2097085877715081,4.90453737342506,0.2466509062253743,-2.0194575069084877,2.0194575069084877,C2H2 ZF,1.5349061478862823e-72,6.185671775981718e-70,LOF
SEBOX,20,81,0.07729767334003247,0.3130555770271315,0.24691358024691357,-2.0179219079972626,2.0179219079972626,Homeodomain,7.784943354916849e-06,0.0031373321720314902,LOF
PITX2,633,2558,2.4464713612120277,9.886372420190153,0.24745895230648945,-2.0147388594532956,2.0147388594532956,Homeodomain,3.0281833276063703e-144,1.2203578810253672e-141,LOF
RFX1,0,3,0.0,0.011594651001004869,0.25,-2.0,2.0,RFX,0.4000000000000001,1.0,Neutral
ZBTB21,3,0,0.011594651001004869,0.0,4.0,2.0,2.0,C2H2 ZF,0.4000000000000001,1.0,Neutral
TEAD4,3,0,0.011594651001004869,0.0,4.0,2.0,2.0,TEA,0.4000000000000001,1.0,Neutral
SP4,3,0,0.011594651001004869,0.0,4.0,2.0,2.0,C2H2 ZF,0.4000000000000001,1.0,Neutral
HMG20B,750,2962,2.8986627502512174,11.447785421658809,0.25320729237002026,-1.9816091399056044,1.9816091399056044,HMG/Sox,8.180123234774796e-163,3.296589663614243e-160,LOF
DBP,649,165,2.5083094998840534,0.6377058050552679,3.933333333333333,1.9757524537533226,1.9757524537533226,bZIP,1.0000050157457547e-36,4.030020213455392e-34,GOF
NKX1-2,505,1978,1.9517662518358196,7.644739893329211,0.25530839231547015,-1.969687133119954,1.969687133119954,Homeodomain,1.639261801444466e-108,6.606225059821198e-106,LOF
IRF2,246,962,0.9507613820823994,3.7180180876555617,0.25571725571725573,-1.967378578430802,1.967378578430802,IRF,1.9867758009394025e-53,8.006706477785792e-51,LOF
HOXB13,416,1625,1.6077916054726753,6.2804359588776375,0.256,-1.965784284662087,1.965784284662087,Homeodomain,3.236109122521253e-89,1.304151976376065e-86,LOF
PAX7,85,22,0.328515111695138,0.08502744067403571,3.8636363636363638,1.9499593175004046,1.9499593175004046,Homeodomain; Paired box,7.6567910883083e-06,0.003085686808588245,GOF
ZNF574,15,4,0.05797325500502435,0.015459534668006493,3.75,1.9068905956085185,1.9068905956085185,C2H2 ZF,0.09109821723837297,1.0,Neutral
HMGB3,375,1401,1.4493313751256087,5.414702017469274,0.2676659528907923,-1.9014944550475747,1.9014944550475747,HMG/Sox,1.4883270723614183e-73,5.997958101616516e-71,LOF
NFIB,25,93,0.09662209167504059,0.359434181031151,0.26881720430107525,-1.8953026213333068,1.8953026213333068,SMAD,5.897973159339641e-06,0.0023768831832138757,LOF
TCFEC,254,69,0.9816804514184123,0.266676973023112,3.681159420289855,1.8801602299939968,1.8801602299939968,Unknown,2.342652410121297e-14,9.440889212788828e-12,GOF
DMRT2,38,139,0.14686557934606168,0.5372188297132257,0.2733812949640288,-1.8710135592799217,1.8710135592799217,DM,2.1981678895834656e-08,8.858616595021366e-06,LOF
SPI1,791,2888,3.057122980598284,11.161784030300687,0.2738919667590028,-1.868321142414379,1.868321142414379,Ets,2.562152727589632e-146,1.0325475492186218e-143,LOF
LOC100168299,517,1873,1.9981448558398391,7.238927108294041,0.2760277629471436,-1.857114713928111,1.857114713928111,Unknown,1.3497308770580297e-94,5.4394154345438594e-92,LOF
ARID3C,581,2093,2.245497410527943,8.089201515034398,0.27759197324414714,-1.8489622428511803,1.8489622428511803,ARID/BRIGHT,7.387406462312818e-105,2.977124804312066e-102,LOF
HOXA2,83,293,0.3207853443611347,1.1324109144314756,0.2832764505119454,-1.8197174230753232,1.8197174230753232,Homeodomain,1.5248462257734448e-15,6.145130289866982e-13,LOF
ARID4A,7,2,0.02705418566901136,0.007729767334003246,3.5,1.8073549220576042,1.8073549220576042,ARID/BRIGHT,0.33484162895927605,1.0,Neutral
ZNF324,2,7,0.007729767334003246,0.02705418566901136,0.2857142857142857,-1.8073549220576042,1.8073549220576042,C2H2 ZF,0.33484162895927594,1.0,Neutral
THAP11,63,18,0.24348767102110228,0.06956790600602922,3.5,1.8073549220576042,1.8073549220576042,THAP finger,0.00029198115264433193,0.11766840451566576,Neutral
MAFG,339,1181,1.3101955631135502,4.5644276107289175,0.2870448772226926,-1.8006517862608133,1.8006517862608133,bZIP,1.1275747856517747e-57,4.544126386176652e-55,LOF
CRX,686,2386,2.6513101955631138,9.221612429465873,0.2875104777870914,-1.7983135615224157,1.7983135615224157,Homeodomain,1.1443204688833964e-114,4.611611489600088e-112,LOF
HOXD13,1151,3995,4.448481100718868,15.440210249671486,0.2881101376720901,-1.7953076696831087,1.7953076696831087,Homeodomain,2.3267530073462106e-190,9.376814619605229e-188,LOF
LCORL,810,2773,3.130555770271315,10.717322408595502,0.29210241615578797,-1.7754538032674916,1.7754538032674916,Pipsqueak,1.0959727476609194e-130,4.4167701730735054e-128,LOF
NR2E3,60,204,0.2318930200200974,0.7884362680683311,0.29411764705882354,-1.765534746362977,1.765534746362977,Nuclear receptor,9.186445457795714e-11,3.702137519491673e-08,LOF
VSX2,1153,3919,4.456210868052872,15.146479090979362,0.2942077060474611,-1.7650930599504377,1.7650930599504377,Homeodomain,3.032276587515371e-182,1.2220074647686945e-179,LOF
DBX2,497,1675,1.9208471824998068,6.473680142227719,0.2967164179104478,-1.752843338670211,1.752843338670211,Homeodomain,4.449247666347673e-78,1.7930468095381123e-75,LOF
RETN,753,2501,2.910257401252222,9.66607405117106,0.3010795681727309,-1.7317832875090418,1.7317832875090418,Unknown,9.318665250363558e-114,3.755422095896514e-111,LOF
NKX2-8,1041,3438,4.02334389734869,13.287470047151581,0.30279232111692844,-1.723599476178644,1.723599476178644,Homeodomain,8.942713617759457e-155,3.6039135879570614e-152,LOF
GFI1B,298,974,1.1517353327664837,3.7643966916595812,0.3059548254620123,-1.7086094416201807,1.7086094416201807,C2H2 ZF,2.078496875782374e-44,8.376342409402967e-42,LOF
MSX3,741,2405,2.8638787972482027,9.295045219138904,0.3081081081081081,-1.6984914463515703,1.6984914463515703,Homeodomain,2.0724884036557675e-106,8.352128266732743e-104,LOF
POU3F2,460,1481,1.7778464868207466,5.723892710829404,0.3106009453072249,-1.6868658743444724,1.6868658743444724,Homeodomain; POU,1.2822364591967333e-65,5.167412930562835e-63,LOF
TIGD2,1051,327,4.061992734018706,1.2638169591095307,3.214067278287462,1.684400128464096,1.684400128464096,CENPB,7.807125696887695e-47,3.146271655845741e-44,GOF
MYBL2,393,123,1.518899281131638,0.4753806910411997,3.1951219512195124,1.6758709969193666,1.6758709969193666,Myb/SANT,2.9603152836401708e-18,1.1930070593069888e-15,GOF
RFX8,1059,333,4.092911803354719,1.2870062611115405,3.18018018018018,1.6691085069210743,1.6691085069210743,RFX,1.450383545421999e-46,5.845045688050656e-44,GOF
MYRF,89,28,0.34397464636314445,0.10821674267604545,3.1785714285714284,1.6683785089087935,1.6683785089087935,Ndt80/PhoG,4.355528307678162e-05,0.01755277907994299,GOF
HDX,106,336,0.40967766870217204,1.2986009121125455,0.31547619047619047,-1.6643969682155613,1.6643969682155613,Homeodomain,1.1996542565326066e-15,4.834606653826404e-13,LOF
E4F1,44,14,0.17005488134807142,0.05410837133802272,3.142857142857143,1.6520766965796931,1.6520766965796931,C2H2 ZF,0.006784531938965323,1.0,Neutral
TBX5,1255,402,4.850429002087037,1.5536832341346525,3.1218905472636815,1.6424199576592058,1.6424199576592058,T-box,9.520088146011837e-54,3.83659552284277e-51,GOF
MSX2,832,2563,3.2155832109453506,9.905696838525161,0.32461958642216154,-1.6231780451504854,1.6231780451504854,Homeodomain,4.2192046295326933e-106,1.7003394657016754e-103,LOF
GCM1,1298,423,5.016618999768107,1.6348457911416867,3.0685579196217496,1.617560814879189,1.617560814879189,GCM,2.5844444541942515e-54,1.0415311150402833e-51,GOF
NRF1,665,217,2.5701476385560795,0.8386797557393523,3.064516129032258,1.6156592979440727,1.6156592979440727,bZIP,1.933950734422079e-28,7.793821459720978e-26,GOF
NKX1-1,544,1667,2.102496714848883,6.442761072891706,0.32633473305338934,-1.6155755477360774,1.6155755477360774,Homeodomain,3.782841062826621e-69,1.5244849483191283e-66,LOF
FOXA1,49,16,0.18937929968307954,0.06183813867202597,3.0625,1.6147098441152081,1.6147098441152081,Forkhead,0.0035748045957136724,1.0,Neutral
HMGA2,18,55,0.06956790600602922,0.2125686016850893,0.32727272727272727,-1.6114347120823473,1.6114347120823473,AT hook,0.0019777411240136447,0.7970296729774988,Neutral
RUNX1,2041,668,7.888227564350313,2.5817422895570843,3.055389221556886,1.6113561745586669,1.6113561745586669,Runt,6.01208682830912e-84,2.422870991808575e-81,GOF
POU4F3,751,2262,2.902527633918219,8.742366854757671,0.33200707338638374,-1.5907141164755487,1.5907141164755487,Homeodomain; POU,4.3258214704681454e-91,1.7433060525986625e-88,LOF
PBX3,0,2,0.0,0.007729767334003246,0.3333333333333333,-1.5849625007211563,1.5849625007211563,Homeodomain,1.0,1.0,Neutral
ZMYM3,1,3,0.003864883667001623,0.011594651001004869,0.3333333333333333,-1.5849625007211563,1.5849625007211563,MYM-type ZF,1.0,1.0,Neutral
ZNF558,0,2,0.0,0.007729767334003246,0.3333333333333333,-1.5849625007211563,1.5849625007211563,C2H2 ZF,1.0,1.0,Neutral
E2F8,1,3,0.003864883667001623,0.011594651001004869,0.3333333333333333,-1.5849625007211563,1.5849625007211563,E2F,1.0,1.0,Neutral
ZNF555,2,0,0.007729767334003246,0.0,3.0,1.584962500721156,1.584962500721156,C2H2 ZF,1.0,1.0,Neutral
NFE2L2,2,0,0.007729767334003246,0.0,3.0,1.584962500721156,1.584962500721156,bZIP,1.0,1.0,Neutral
GATA2,2,0,0.007729767334003246,0.0,3.0,1.584962500721156,1.584962500721156,GATA,1.0,1.0,Neutral
ZBTB26,2,0,0.007729767334003246,0.0,3.0,1.584962500721156,1.584962500721156,C2H2 ZF,1.0,1.0,Neutral
CEBPD,2,0,0.007729767334003246,0.0,3.0,1.584962500721156,1.584962500721156,bZIP,1.0,1.0,Neutral
MAZ,3,1,0.011594651001004869,0.003864883667001623,3.0,1.584962500721156,1.584962500721156,C2H2 ZF,1.0,1.0,Neutral
SP1,2,0,0.007729767334003246,0.0,3.0,1.584962500721156,1.584962500721156,C2H2 ZF,1.0,1.0,Neutral
ZSCAN4,3,1,0.011594651001004869,0.003864883667001623,3.0,1.584962500721156,1.584962500721156,C2H2 ZF,1.0,1.0,Neutral
HLX,423,1263,1.6348457911416867,4.881348071423051,0.334916864608076,-1.5781250706676024,1.5781250706676024,Homeodomain,6.540672537000828e-51,2.6358910324113337e-48,LOF
ISX,736,2191,2.8445543789131946,8.467960114400556,0.33591967138293016,-1.5738118129332095,1.5738118129332095,Homeodomain,6.721916242966703e-87,2.708932245915581e-84,LOF
WT1,330,959,1.2754116101105357,3.7064234366545565,0.34410844629822734,-1.539064790772315,1.539064790772315,C2H2 ZF,9.904168026353662e-38,3.9913797146205255e-35,LOF
BCL11A,1535,533,5.932596428847492,2.059982994511865,2.879924953095685,1.526031217498366,1.526031217498366,C2H2 ZF,1.4842546195284223e-58,5.981546116699542e-56,GOF
FOXO3,363,1043,1.4029527711215892,4.031073664682693,0.3480345158197507,-1.522697704524015,1.522697704524015,Forkhead,3.7566885628997395e-40,1.513945490848595e-37,LOF
PHF1,338,119,1.3063306794465486,0.45992115637319314,2.8403361344537816,1.5060616729742409,1.5060616729742409,CxxC,7.893261605529221e-14,3.180984427028276e-11,GOF
GATA1,399,1128,1.5420885831336477,4.359588776377831,0.3537234042553192,-1.4993064161764478,1.4993064161764478,GATA,1.985055181033884e-42,7.999772379566552e-40,LOF
NR3C2,1703,608,6.581896884903764,2.349849269536987,2.8009868421052633,1.4859352062349571,1.4859352062349571,Nuclear receptor,2.2921121618037435e-62,9.237212012069086e-60,GOF
HESX1,281,782,1.086032310427456,3.0223390275952693,0.3593350383631714,-1.476598477086426,1.476598477086426,Homeodomain,3.050221180410609e-29,1.2292391357054754e-26,LOF
LCOR,2096,5737,8.100796166035403,22.172837597588313,0.36534774272267734,-1.4526578011145186,1.4526578011145186,Pipsqueak,8.850735194986585e-199,3.566846283579594e-196,LOF
MYPOP,636,235,2.4580660122130324,0.9082476617453815,2.706382978723404,1.4363660087193555,1.4363660087193555,Myb/SANT,4.0082933185856305e-23,1.615342207390009e-20,GOF
TFAP2D,127,47,0.49084022570920616,0.1816495323490763,2.702127659574468,1.4340958350945283,1.4340958350945283,AP-2,1.5682537033572265e-05,0.006320062424529623,GOF
RUNX2,1125,419,4.347994125376826,1.61938625647368,2.684964200477327,1.4249028524050478,1.4249028524050478,Runt,3.87127038621634e-39,1.5601219656451848e-36,GOF
ZNF770,8,3,0.030919069336012985,0.011594651001004869,2.6666666666666665,1.4150374992788437,1.4150374992788437,C2H2 ZF,0.38699690402476783,1.0,Neutral
POU2F1,481,1277,1.8590090438277809,4.9354564427610725,0.3766640563821457,-1.4086497259326818,1.4086497259326818,Homeodomain; POU,1.8256073383286152e-43,7.35719757346432e-41,LOF
DUXA,146,387,0.564273015382237,1.4957099791296282,0.3772609819121447,-1.4063651972643931,1.4063651972643931,Homeodomain,3.30919671097203e-14,1.333606274521728e-11,LOF
PBX4,496,188,1.9169822988328051,0.7265981293963052,2.6382978723404253,1.3996074587092378,1.3996074587092378,Homeodomain,1.3753464890745677e-17,5.542646350970508e-15,GOF
