TF name,#Gain,#Loss,Percent_gain,Percent_loss,FC,log2FC,abs(log2FC),DBD_family,p_value_fisher,q_value_fisher,TF_binding
ZNF623,0,14,0.0,0.01191246043361356,0.06666666666666667,-3.9068905956085187,3.9068905956085187,C2H2 ZF,0.0057971014492753615,1.0,Neutral
NR2C1,14,1,0.01191246043361356,0.0008508900309723972,14.0,3.807354922057604,3.807354922057604,Nuclear receptor,0.014192903548225888,1.0,Neutral
ZBTB11,150,12,0.12763350464585957,0.010210680371668765,12.5,3.643856189774725,3.643856189774725,C2H2 ZF,3.229446085408209e-18,1.3014667724195082e-15,GOF
ARID4A,91,9,0.07743099281848814,0.007658010278751574,10.11111111111111,3.3378696387563838,3.3378696387563838,ARID/BRIGHT,1.414729851364077e-10,5.701361300997231e-08,GOF
TBP,2455,21887,2.088935026037235,18.623430107892855,0.11216703979531228,-3.156279291575738,3.156279291575738,TBP,0.0,0.0,LOF
GABPA,330,39,0.28079371022089106,0.03318471120792349,8.461538461538462,3.0809199953835673,3.0809199953835673,Ets,5.168131155715277e-33,2.0827568557532568e-30,GOF
TBPL2,3025,25397,2.573942343691501,21.61005411660597,0.11910855612867662,-3.0696510423818872,3.0696510423818872,TBP,0.0,0.0,LOF
SETBP1,1085,9009,0.9232156836050509,7.665668289030326,0.12043512043512043,-3.053671932946464,3.053671932946464,AT hook,0.0,0.0,LOF
ZBTB21,1,8,0.0008508900309723972,0.006807120247779177,0.125,-3.0,3.0,C2H2 ZF,0.13122171945701358,1.0,Neutral
MAZ,8,1,0.006807120247779177,0.0008508900309723972,8.0,3.0,3.0,C2H2 ZF,0.13122171945701358,1.0,Neutral
NR2C2,142,18,0.1208263843980804,0.015316020557503147,7.888888888888889,2.9798221180623696,2.9798221180623696,Nuclear receptor,2.862260105951587e-14,1.1534908226984896e-11,GOF
ELF1,309,41,0.2629250195704707,0.03488649126986828,7.536585365853658,2.913911023286291,2.913911023286291,Ets,5.012825071790361e-29,2.0201685039315155e-26,GOF
HMGA2,60,449,0.051053401858343825,0.3820496239066063,0.133630289532294,-2.9036810391326284,2.9036810391326284,AT hook,1.2673247444093337e-41,5.107318719969615e-39,LOF
GATA2,3,22,0.0025526700929171912,0.018719580681392737,0.13636363636363635,-2.8744691179161412,2.8744691179161412,GATA,0.005435627670454669,1.0,Neutral
ZNF549,4,29,0.0034035601238895886,0.024675810898199518,0.13793103448275862,-2.8579809951275723,2.8579809951275723,C2H2 ZF,0.0012093305524539877,0.48736021263895707,Neutral
OVOL1,257,36,0.21867873795990606,0.030632041115006295,7.138888888888889,2.835699547751566,2.835699547751566,C2H2 ZF,8.404016354053616e-24,3.386818590683607e-21,GOF
CREM,247,35,0.2101698376501821,0.0297811510840339,7.057142857142857,2.819084214639711,2.819084214639711,bZIP,1.31120510483221e-22,5.284156572473806e-20,GOF
ZNF574,189,27,0.16081821585378306,0.02297403083625472,7.0,2.807354922057604,2.807354922057604,C2H2 ZF,1.7284749775466196e-17,6.965754159512877e-15,GOF
