TF name,#Gain,#Loss,Percent_gain,Percent_loss,FC,log2FC,abs(log2FC),DBD_family,p_value_fisher,q_value_fisher,TF_binding
MNT,868,10,0.2199461790686242,0.0025339421551684818,86.8,6.439623137557117,6.439623137557117,bHLH,1.0005089568204551e-146,4.0320510959864337e-144,GOF
ZNF623,76,1,0.019257960379280462,0.0002533942155168482,76.0,6.247927513443585,6.247927513443585,C2H2 ZF,1.4250087188744459e-13,5.742785137064017e-11,GOF
NFIL3,205,3,0.05194581418095388,0.0007601826465505445,68.33333333333333,6.0945175987842894,6.0945175987842894,bZIP,1.5194088541082851e-34,6.123217682056389e-32,GOF
ZNF596,10,624,0.0025339421551684818,0.15811799048251327,0.016025641025641024,-5.963474123974886,5.963474123974886,C2H2 ZF,2.154507020541326e-102,8.682663292781544e-100,LOF
HMG20A,221,4,0.05600012162922345,0.0010135768620673927,55.25,5.787902559391432,5.787902559391432,HMG/Sox,1.4320618525158612e-36,5.77120926563892e-34,GOF
CREBZF,1049,19,0.26581053207717376,0.0048144900948201156,55.21052631578947,5.786871449133682,5.786871449133682,bZIP,5.845568386645861e-169,2.3557640598182818e-166,GOF
ZNF12,108,2,0.027366575275819604,0.0005067884310336964,54.0,5.754887502163468,5.754887502163468,C2H2 ZF,4.278160989287511e-18,1.7240988786828667e-15,GOF
CREB3L2,3043,57,0.771078597817769,0.014443470284460346,53.3859649122807,5.738388604349854,5.738388604349854,bZIP,0.0,0.0,GOF
HLF,1884,37,0.47739470203374196,0.009375585974123383,50.91891891891892,5.670129883983833,5.670129883983833,bZIP,1.31987216930834e-299,5.31908484231261e-297,GOF
MYC,281,6,0.07120377456023434,0.001520365293101089,46.833333333333336,5.54946381949977,5.54946381949977,bHLH,2.936335682219235e-45,1.1833432799343516e-42,GOF
IRX4,66022,1723,16.72959289685335,0.43659823333552944,38.31804991294254,5.259952236010637,5.259952236010637,Homeodomain,0.0,0.0,GOF
FOXB2,10990,299,2.7848024285301616,0.07576487043953761,36.75585284280937,5.199902091638489,5.199902091638489,Forkhead,0.0,0.0,GOF
MAZ,0,33,0.0,0.00836200911205599,0.029411764705882353,-5.087462841250339,5.087462841250339,C2H2 ZF,9.275274417059083e-07,0.000373793559007481,LOF
KLF9,67,2,0.016977412439628827,0.0005067884310336964,33.5,5.066089190457772,5.066089190457772,C2H2 ZF,5.074735525119875e-11,2.0451184166233096e-08,GOF
DMRTA2,9256,287,2.345416858823947,0.07272413985333542,32.250871080139376,5.011266222431802,5.011266222431802,DM,0.0,0.0,GOF
CENPBD1,3549,121,0.8992960708692942,0.03066070007753863,29.330578512396695,4.87433362178635,4.87433362178635,CENPB,0.0,0.0,GOF
ZNF148,2,53,0.0005067884310336964,0.013429893422392954,0.03773584905660377,-4.7279204545632,4.7279204545632,C2H2 ZF,1.4051898720153944e-08,5.66291518422204e-06,LOF
ZNF652,76,3,0.019257960379280462,0.0007601826465505445,25.333333333333332,4.662965012722429,4.662965012722429,C2H2 ZF,8.414222357213732e-12,3.3909316099571338e-09,GOF
POU5F1,1998,80,0.5062816426026626,0.020271537241347854,24.975,4.642412772905056,4.642412772905056,Homeodomain; POU,2.8550960651906423e-280,1.1506037142718287e-277,GOF
ZBTB44,9718,392,2.4624849863927305,0.09933053248260448,24.790816326530614,4.631733873002077,4.631733873002077,C2H2 ZF,0.0,0.0,GOF
ZNF513,4,99,0.0010135768620673927,0.02508602733616797,0.04040404040404041,-4.6293566200796095,4.6293566200796095,C2H2 ZF,5.278106225690134e-15,2.127076808953124e-12,LOF
FOXP1,7610,312,1.9283299800832148,0.07905899524125663,24.391025641025642,4.6082785195286595,4.6082785195286595,Forkhead,0.0,0.0,GOF
KLF11,26435,1095,6.698476087187881,0.27746666599094877,24.141552511415526,4.593446551779769,4.593446551779769,C2H2 ZF,0.0,0.0,GOF
ZHX1,1200,52,0.30407305862021783,0.013176499206876106,23.076923076923077,4.528378972354789,4.528378972354789,Homeodomain,8.038455786134453e-166,3.239497681812185e-163,GOF
