TF name,#Gain,#Loss,Percent_gain,Percent_loss,FC,log2FC,abs(log2FC),DBD_family,p_value_fisher,q_value_fisher,TF_binding
ZNF449,22,0,0.03499673894023511,0.0,23.0,4.523561956057013,4.523561956057013,C2H2 ZF,0.000183961613343349,0.07413653017736964,Neutral
ZNF555,2,26,0.0031815217218395557,0.041359782383914225,0.07692307692307693,-3.700439718141092,3.700439718141092,C2H2 ZF,0.0007799897148574507,0.31433585508755263,Neutral
MAFF,143,11,0.22747880311152824,0.017498369470117556,13.0,3.700439718141092,3.700439718141092,bZIP,1.1918527247218555e-17,4.803166480629077e-15,GOF
TBPL2,1364,16511,2.169797814294577,26.265052574646454,0.08261159227181879,-3.5975119512338134,3.5975119512338134,TBP,0.0,0.0,LOF
ZNF623,0,11,0.0,0.017498369470117556,0.08333333333333333,-3.584962500721156,3.584962500721156,C2H2 ZF,0.01238390092879257,1.0,Neutral
SETBP1,546,6052,0.8685554300621987,9.627284730286496,0.09021810971579643,-3.4704391312968847,3.4704391312968847,AT hook,0.0,0.0,LOF
TBP,1236,13402,1.9661804240968455,21.319377058046864,0.09222504103865095,-3.438697663878539,3.438697663878539,TBP,0.0,0.0,LOF
HOXD13,1833,19779,2.915864658065953,31.463659068132287,0.09267404823297437,-3.431690796203117,3.431690796203117,Homeodomain,0.0,0.0,LOF
ARID5A,487,5094,0.7747005392679318,8.103335825525349,0.09560266980761681,-3.3868052821918524,3.3868052821918524,ARID/BRIGHT,0.0,0.0,LOF
HLX,710,7067,1.1294402112530424,11.24190700412007,0.10046695910570257,-3.315206979272654,3.315206979272654,Homeodomain,0.0,0.0,LOF
DMRT2,74,734,0.11771630370806356,1.167618471915117,0.1008174386920981,-3.310182887214263,3.310182887214263,DM,4.326583455203157e-77,1.7436131324468722e-74,LOF
ATF4,89,9,0.14157771662186022,0.014316847748278001,9.88888888888889,3.3058084295240855,3.3058084295240855,bZIP,2.8405008851602925e-10,1.1447218567195979e-07,GOF
ARID5B,68,670,0.1081717385425449,1.065809776816251,0.10149253731343283,-3.3005544440947956,3.3005544440947956,ARID/BRIGHT,2.8231517004475396e-70,1.1377301352803585e-67,LOF
HOXC6,350,3384,0.5567663013219223,5.383134753352529,0.10342789598108747,-3.2733027412876208,3.2733027412876208,Homeodomain,0.0,0.0,LOF
HOXB13,760,7293,1.2089782542990313,11.60141895868794,0.10420951597422186,-3.2624410704189373,3.2624410704189373,Homeodomain,0.0,0.0,LOF
ZNF34,6,56,0.009544565165518668,0.08908260821150757,0.10714285714285714,-3.222392421336448,3.222392421336448,C2H2 ZF,1.2239599657101677e-06,0.0004932558661811976,LOF
PBX1,1,9,0.0015907608609197778,0.014316847748278001,0.1111111111111111,-3.1699250014423126,3.1699250014423126,Homeodomain,0.14086687306501544,1.0,Neutral
ZBTB26,8,0,0.012726086887358223,0.0,9.0,3.169925001442312,3.169925001442312,C2H2 ZF,0.07692307692307693,1.0,Neutral
DNMT3A,2067,17605,3.288102699521181,28.005344956492692,0.11740982675376313,-3.090374933325046,3.090374933325046,GATA,0.0,0.0,LOF
ZNF865,68,8,0.1081717385425449,0.012726086887358223,8.5,3.0874628412503395,3.0874628412503395,C2H2 ZF,1.405618217018949e-07,5.6646414145863646e-05,GOF
FOXB1,92,771,0.14634999920461958,1.2264766237691487,0.11932555123216602,-3.0670250938580215,3.0670250938580215,Forkhead,8.586408497745402e-75,3.460322624591397e-72,LOF
