TF name,#Gain,#Loss,Percent_gain,Percent_loss,FC,log2FC,abs(log2FC),DBD_family,p_value_fisher,q_value_fisher,TF_binding
DNMT3A,1086,0,28.78346143652266,0.0,1087.0,10.086136225027309,10.086136225027309,GATA,7.308797330117411e-204,2.9454453240373167e-201,GOF
AHCTF1,774,0,20.514179697853166,0.0,775.0,9.5980525001616,9.5980525001616,AT hook,2.1635326692841217e-145,8.71903665721501e-143,GOF
TBPL2,672,0,17.810760667903526,0.0,673.0,9.394462694610317,9.394462694610317,TBP,2.823476933379034e-126,1.1378612041517507e-123,GOF
SOX1,663,0,17.572223694672676,0.0,664.0,9.375039431346925,9.375039431346925,HMG/Sox,7.925106839675072e-125,3.193818056389054e-122,GOF
ARID3C,605,0,16.034985422740526,0.0,606.0,9.243173983472952,9.243173983472952,ARID/BRIGHT,5.870584126712875e-114,2.3658454030652886e-111,GOF
TBP,604,0,16.008481314603763,0.0,605.0,9.240791332161956,9.240791332161956,TBP,1.5650575984996387e-113,6.307182121953544e-111,GOF
PAX6,546,0,14.471243042671615,0.0,547.0,9.095397022792557,9.095397022792557,Homeodomain; Paired box,1.1592980521379347e-102,4.671971150115877e-100,GOF
SOX3,525,0,13.91465677179963,0.0,526.0,9.038918989292302,9.038918989292302,HMG/Sox,5.772186352261255e-99,2.3261910999612857e-96,GOF
HMGB3,407,0,10.787172011661808,0.0,408.0,8.672425341971495,8.672425341971495,HMG/Sox,7.507926986632217e-77,3.0256945756127834e-74,GOF
WT1,397,1,10.522130930294196,0.026504108136761198,397.0,8.632995197142957,8.632995197142957,C2H2 ZF,8.444952493773877e-73,3.403315854990873e-70,GOF
ARID5A,350,1,9.276437847866418,0.026504108136761198,350.0,8.451211111832329,8.451211111832329,ARID/BRIGHT,2.7791162352897898e-64,1.1199838428217853e-61,GOF
HOXD13,654,2,17.333686721441822,0.053008216273522396,327.0,8.353146825498083,8.353146825498083,Homeodomain,6.80630231822113e-119,2.742939834243115e-116,GOF
FOXG1,310,0,8.216273522395971,0.0,311.0,8.280770770130603,8.280770770130603,Forkhead,1.9609468130597885e-58,7.902615656630948e-56,GOF
FOXO3,300,0,7.95123244102836,0.0,301.0,8.233619676759702,8.233619676759702,Forkhead,1.467383463819445e-56,5.913555359192364e-54,GOF
RETN,821,3,21.759872780280944,0.0795123244102836,273.6666666666667,8.09627591105665,8.09627591105665,Unknown,3.238830379353068e-148,1.3052486428792863e-145,GOF
FOXC1,243,0,6.4404982772329715,0.0,244.0,7.930737337562887,7.930737337562887,Forkhead,4.0786765031441335e-46,1.6437066307670859e-43,GOF
LIN54,483,2,12.801484230055658,0.053008216273522396,241.5,7.915879378835773,7.915879378835773,TCR/CxC,2.4159781936500016e-87,9.736392120409507e-85,GOF
